time,temperature_2m_max(c),temperature_2m_min(c),temperature_2m_mean,precipitation_sum(mm),rain_sum(mm),snowfall_sum(cm),wind_speed_10m_max(km/h),wind_gusts_10m_max(km/h),wind_direction_10m_dominant
09-07-2004,32.1,26.8,28.7,2,2,0,21,38.5,191
10-07-2004,32.8,27.3,29.7,0,0,0,20.9,36.4,185
11-07-2004,31.3,26.5,28.5,1.1,1.1,0,25.9,56.2,194
12-07-2004,28.5,24.1,26.3,22.5,22.5,0,28.2,58,203
13-07-2004,30.1,25.1,27.2,6.8,6.8,0,15.5,28.4,191
14-07-2004,29.1,26.3,27.2,8.3,8.3,0,12.4,29.2,173
15-07-2004,32,28,30.1,0.7,0.7,0,16.2,30.6,147
16-07-2004,32.5,26.8,29.8,0,0,0,25.1,40.7,182
17-07-2004,30.8,26.7,28.6,0,0,0,29.1,48.2,182
18-07-2004,32.2,27.5,29.7,0,0,0,26.1,43.9,182
19-07-2004,32.6,27.6,29.8,0,0,0,26.5,45,181
20-07-2004,33,27.5,29.7,0,0,0,24.9,43.2,178
21-07-2004,33.2,28.1,30.6,0,0,0,15.1,28.4,194
22-07-2004,35.2,29,31.9,0,0,0,5.2,15.8,335
23-07-2004,35.2,28.8,32.2,0,0,0,9.2,17.6,220
24-07-2004,35.8,28.4,32.5,0,0,0,8.4,18.7,209
25-07-2004,35.8,28.6,32,0,0,0,16.7,18.7,163
26-07-2004,34.4,28.9,31.7,0,0,0,15.1,27.4,153
27-07-2004,35.2,29.2,32.1,0,0,0,17.3,29.9,162
28-07-2004,34.8,29,31.8,0,0,0,17.5,32,164
29-07-2004,33.7,27.7,30.8,0,0,0,17.2,34.2,188
30-07-2004,33.3,27.5,29.8,0.2,0.2,0,17.1,35.3,188
31-07-2004,34,28,30.7,1.6,1.6,0,14.6,28.4,216
01-08-2004,33.3,28.2,30.9,1,1,0,8.9,20.9,149
02-08-2004,33.8,29.1,31.4,0,0,0,10.4,20.9,146
03-08-2004,35.2,28.9,32.2,0.1,0.1,0,12.4,27.4,177
04-08-2004,34.5,27.1,30.6,7.3,7.3,0,12.6,24.1,191
05-08-2004,32.2,27.3,29.7,5.4,5.4,0,11.7,29.5,46
06-08-2004,33.7,28.1,31.1,0,0,0,9.1,25.2,234
07-08-2004,34.5,28.9,31.9,0,0,0,7.6,14,288
08-08-2004,35.3,29.2,32.4,0,0,0,8.4,19.1,249
09-08-2004,36.5,29.6,33.1,0,0,0,9.2,18.7,335
10-08-2004,36.3,29.5,32.4,0.3,0.3,0,14,30.2,31
11-08-2004,35.8,28.2,32,0.1,0.1,0,17.5,31.3,35
12-08-2004,33.8,28.3,30.8,0.2,0.2,0,35.5,61.9,359
13-08-2004,29.1,25.6,26.6,46.3,46.3,0,38.8,82.4,350
14-08-2004,26,24.9,25.5,62.6,62.6,0,30.5,56.2,141
15-08-2004,32.3,26.1,29.8,0.5,0.5,0,10.6,32.8,99
16-08-2004,33.1,27.3,29.9,1.2,1.2,0,18.3,29.2,343
17-08-2004,30.2,24.7,27.5,0.2,0.2,0,20,34.2,350
18-08-2004,26.3,24,25,1.8,1.8,0,17.1,30.2,357
19-08-2004,29,24.6,26.5,0,0,0,14.2,25.9,16
20-08-2004,31,26.2,28.6,0.4,0.4,0,7.9,15.8,60
21-08-2004,31.9,26.5,29,4.5,4.5,0,13.8,36,27
22-08-2004,31,24.8,27.3,4,4,0,20.7,33.8,10
23-08-2004,29.6,24.6,26.7,0,0,0,23.4,39.2,10
24-08-2004,29.6,24.6,26.9,0,0,0,21.6,35.6,11
25-08-2004,29.5,25.4,27.3,0,0,0,28.4,45.4,9
26-08-2004,32,26.7,29.2,0.3,0.3,0,23.6,41,44
27-08-2004,33.8,28,30.8,0,0,0,15.2,27,72
28-08-2004,33.7,27,30.1,0,0,0,24.7,39.6,28
29-08-2004,32,25.4,28.8,0.2,0.2,0,22.7,38.5,21
30-08-2004,27.4,23.8,25.7,9,9,0,21,36.4,19
31-08-2004,29.5,24.4,27.2,8.7,8.7,0,15.2,24.1,7
01-09-2004,30.5,25.6,27.6,3.4,3.4,0,14.1,22.3,16
02-09-2004,31.1,26.5,28.7,2.5,2.5,0,12.8,22.7,46
03-09-2004,31.5,27.4,28.9,8.8,8.8,0,10.4,27,75
04-09-2004,32,25.6,28.6,1.1,1.1,0,17.3,28.4,24
05-09-2004,30,24.6,27,0,0,0,20.6,34.9,8
06-09-2004,29,24.5,26.3,0.1,0.1,0,20.4,35.6,2
07-09-2004,29.3,23,26.3,0,0,0,26.3,42.8,19
08-09-2004,24.1,19,21.1,20.2,20.2,0,25.6,42.1,15
09-09-2004,20,19,19.4,15.6,15.6,0,18.4,31.3,29
10-09-2004,24.6,19.9,21.8,0,0,0,19.7,32.4,29
11-09-2004,25.9,20.3,22.8,0,0,0,23.5,40.3,9
12-09-2004,26.6,20.5,23.4,0,0,0,19.3,33.1,10
13-09-2004,27.2,21.9,24.5,0,0,0,17.3,31.7,358
14-09-2004,28,21.8,24.9,0,0,0,8.4,18.4,0
15-09-2004,28.9,22.7,25.5,0,0,0,8.2,15.1,32
16-09-2004,30.2,24,27,0,0,0,7.4,17.3,41
17-09-2004,31.4,25.9,28.1,1.3,1.3,0,8.8,25.2,173
18-09-2004,30.6,25.2,27.4,4.3,4.3,0,9.9,20.5,77
19-09-2004,30.4,26,27.6,1.5,1.5,0,12.3,22,157
20-09-2004,30.9,20.5,24.8,14.4,14.4,0,24.8,42.5,5
21-09-2004,22.4,18.8,20.8,2.2,2.2,0,22.8,38.2,22
22-09-2004,24.2,18.9,21.4,0,0,0,12,23.4,10
23-09-2004,25.1,19.5,22.1,0,0,0,13.9,25.6,21
24-09-2004,26,19.5,22.4,0,0,0,13.3,25.2,56
25-09-2004,27.1,20.8,23.5,0,0,0,13.7,25.2,15
26-09-2004,27.7,21.6,24.4,0,0,0,16.6,27,354
27-09-2004,27.2,21.7,24.1,0,0,0,16.6,28.8,3
28-09-2004,27.9,22,24.8,0,0,0,12,21.2,12
29-09-2004,28.4,22.4,25,0,0,0,9.5,18.7,43
30-09-2004,30.2,21.2,26.2,0.6,0.6,0,23.6,37.4,338
01-10-2004,21.5,15.1,18.2,1.3,1.3,0,31.7,54.4,9
02-10-2004,19.8,13.8,16.6,0,0,0,22.8,39.6,17
03-10-2004,20.3,15.2,17.4,0,0,0,13.8,27.4,14
04-10-2004,22.2,16,18.9,0,0,0,15.6,27.7,17
05-10-2004,23.4,17.4,20,0,0,0,16.3,27.7,16
06-10-2004,23.1,17.7,20.1,0,0,0,10.4,20.5,6
07-10-2004,24.9,17,20.5,0,0,0,9.4,19.1,356
08-10-2004,25.6,15.5,21,0,0,0,12.3,22.7,10
09-10-2004,25.7,16.1,21.2,0,0,0,9.5,18.7,15
10-10-2004,25.9,19,21.8,0.4,0.4,0,8,16.9,348
11-10-2004,26.6,18.6,22.5,0,0,0,11.7,23,329
12-10-2004,26.2,18.5,22.3,0,0,0,12.8,27,17
13-10-2004,26,18.6,22.2,0,0,0,16,26.6,31
14-10-2004,25.1,18.7,21.3,0,0,0,16,30.2,40
15-10-2004,25,17.7,21.2,0,0,0,13,23.8,31
16-10-2004,24.5,18,20.8,0,0,0,15.4,27,28
17-10-2004,24,18.1,20.4,0,0,0,19.9,33.8,9
18-10-2004,23.5,17.6,20.2,0,0,0,20.4,34.9,6
19-10-2004,23.4,17.2,20.1,0,0,0,23.1,38.9,8
20-10-2004,24.2,16.6,20.1,0,0,0,14.8,27,9
21-10-2004,24.9,16.5,20.8,0,0,0,20.6,34.2,15
22-10-2004,23.9,16.4,19.8,0,0,0,20.5,37.1,21
23-10-2004,24.2,17,20.3,0,0,0,13.2,27.4,37
24-10-2004,24.8,17.8,20.8,0,0,0,17.8,28.4,10
25-10-2004,24.4,18.2,21,0,0,0,21.7,37.1,12
26-10-2004,21.2,13.6,17.5,0,0,0,27.1,48.6,23
27-10-2004,19.8,14.2,16.9,0,0,0,13.9,25.9,44
28-10-2004,21.6,15.1,17.9,0,0,0,8.8,19.8,56
29-10-2004,24,17,20.3,0,0,0,11.3,19.1,36
30-10-2004,25,18.4,21.2,0.6,0.6,0,9.7,19.1,23
31-10-2004,21.8,16.5,19.4,2.3,2.3,0,16.9,27.7,315
01-11-2004,23,13.6,17.9,0,0,0,13.8,25.6,338
02-11-2004,22.1,14.7,19,0,0,0,7.3,11.9,137
03-11-2004,24.5,16.1,19.6,0,0,0,9.4,16.6,91
04-11-2004,24,16.9,19.3,14.5,14.5,0,17.2,37.1,27
05-11-2004,22,16,18.6,0,0,0,11.4,19.1,359
06-11-2004,22.8,15.4,18.5,0,0,0,8.6,19.1,16
07-11-2004,24,16.5,19.9,0,0,0,7.6,15.8,103
08-11-2004,26,17.7,21.9,0,0,0,13,21.6,121
09-11-2004,25.1,17.6,20.6,4.6,4.6,0,15.7,41.4,162
10-11-2004,22,17.6,19.8,10.4,10.4,0,18.9,36.7,23
11-11-2004,20,15,17.6,0.4,0.4,0,22.1,37.8,16
12-11-2004,18.6,15.2,16.6,15,15,0,23.3,40,41
13-11-2004,17.4,12.5,14.8,29.3,29.3,0,18.9,42.1,346
14-11-2004,13.6,12.4,12.9,8.9,8.9,0,20.6,33.8,354
15-11-2004,16.2,10.9,13.3,0,0,0,20.2,34.2,7
16-11-2004,16.7,11.1,13.6,0,0,0,11.2,21.2,4
17-11-2004,17.8,10.2,14.6,0,0,0,7.3,16.2,354
18-11-2004,17.5,10.3,14.2,0,0,0,5.3,12.2,153
19-11-2004,17.3,10.1,12.9,0,0,0,10.5,17.3,360
20-11-2004,18.6,11.9,15.2,0,0,0,12.2,20.5,10
21-11-2004,19,11.6,14.9,0,0,0,14.4,24.8,23
22-11-2004,18.4,12,14.7,0,0,0,10,20.5,19
23-11-2004,19.7,12.9,16,0,0,0,11.9,19.8,11
24-11-2004,20.7,14.2,17,0,0,0,23.1,36.4,6
25-11-2004,15.4,7.2,11.1,9.8,9.8,0,25.9,42.5,352
26-11-2004,8.6,6.2,7.4,0,0,0,20.7,36.4,7
27-11-2004,10.9,6.8,9.5,0,0,0,6,14.8,252
28-11-2004,13.9,8.1,10.8,0,0,0,7.4,12.6,332
29-11-2004,16.6,9.8,12.9,0,0,0,13.2,20.9,9
30-11-2004,17.6,11.6,14,0,0,0,15.2,26.3,19
01-12-2004,17.3,11.6,13.8,0,0,0,12.7,22.3,24
02-12-2004,19.6,12.2,15.6,0,0,0,12.6,21.6,27
03-12-2004,19.8,12.1,15.8,0,0,0,21.9,34.9,343
04-12-2004,15.9,8.3,12,0,0,0,22,36.7,343
05-12-2004,12.8,7.1,9.7,0,0,0,12.8,26.6,32
06-12-2004,14.2,7.7,10.8,0,0,0,13.6,23,7
07-12-2004,13.6,5,9.8,0,0,0,13.3,25.9,2
08-12-2004,13.1,5.9,9.8,0,0,0,7.4,15.8,157
09-12-2004,14.8,5.5,10.9,0,0,0,7.2,14.4,165
10-12-2004,14.9,7,10.8,0,0,0,12.4,22.3,9
11-12-2004,15.9,6.8,10.8,0,0,0,9.5,17.6,348
12-12-2004,16.9,8.6,12.2,0,0,0,12.8,22.3,7
13-12-2004,16.1,8.6,11.7,0,0,0,9.2,15.8,55
14-12-2004,18.1,8.1,12.8,0.1,0.1,0,12.6,20.9,143
15-12-2004,18,8.9,12.9,0,0,0,19.1,31.7,18
16-12-2004,16.5,9.1,12.2,0,0,0,18.2,33.5,3
17-12-2004,16,9.3,12.2,0.4,0.4,0,16.6,27,349
18-12-2004,11.9,9.1,10.1,4.6,4.6,0,16.2,27.7,356
19-12-2004,12.8,9.5,11.6,0,0,0,21.2,35.3,24
20-12-2004,13.3,9.2,11.2,0,0,0,20.3,36,28
21-12-2004,16.1,9.4,12.7,1.1,1.1,0,19.9,31,34
22-12-2004,10.6,4.9,7.5,10,10,0,28.5,46.1,0
23-12-2004,5.8,3.5,4.5,6.2,6.2,0,25.5,43.9,20
24-12-2004,6.9,3.5,5.1,2.1,2.1,0,21.1,35.6,16
25-12-2004,6.4,4,5.5,2,2,0,17.3,31.3,4
26-12-2004,5.9,3.5,4.6,3.6,3.6,0,23.9,40,6
27-12-2004,5.2,1.2,3.5,5.5,0.6,3.43,24.6,41.4,16
28-12-2004,3.4,1,2.2,2.9,0.2,1.89,21.4,36.4,19
29-12-2004,5.4,1.2,3.6,0.1,0,0.07,22,34.9,11
30-12-2004,2.8,-2.2,0.6,1.7,0.4,0.98,24,41,342
31-12-2004,2.7,-2.3,0.1,0,0,0,16.2,29.2,340
01-01-2005,1.8,-2.7,0.1,0,0,0,10,23,14
02-01-2005,6.1,-1.5,2.3,0,0,0,13.7,25.9,167
03-01-2005,10.6,3.2,6.9,0,0,0,20.7,34.6,10
04-01-2005,8.7,3.7,6.2,0,0,0,22.2,40.3,15
05-01-2005,6.8,0.9,4.3,0,0,0,15.2,26.3,359
06-01-2005,8.2,0.9,4.7,0,0,0,17.6,29.5,6
07-01-2005,9.9,3.8,6.2,0,0,0,22.8,38.5,14
08-01-2005,8.4,2.5,5.3,0,0,0,19.6,33.8,13
09-01-2005,6.6,1,3.7,0,0,0,18.8,34.6,10
10-01-2005,7.9,1.2,5.3,3,2.8,0.14,11.7,19.8,0
11-01-2005,6.3,2.2,4,1,0.9,0.07,17.9,28.8,1
12-01-2005,7.8,2.3,4.9,1.3,1.3,0,18.6,30.6,16
13-01-2005,7.4,0.9,4.2,0,0,0,14.4,25.6,0
14-01-2005,8.3,-0.9,4.1,0,0,0,9.5,18.7,312
15-01-2005,8.2,-0.3,3.5,0,0,0,8.9,18.4,19
16-01-2005,7.8,0.1,4.1,0,0,0,8.7,18.7,18
17-01-2005,9.4,0.6,5.9,0,0,0,6.2,14.4,287
18-01-2005,9.6,5.2,7,0,0,0,15,25.2,3
19-01-2005,10.6,4.3,7.2,0,0,0,17,28.8,12
20-01-2005,8.2,4.2,6.6,3.1,3.1,0,14.8,26.6,21
21-01-2005,4.4,3,3.7,34.2,32.8,0.98,16.3,32.4,15
22-01-2005,5.4,2.8,4.1,4.8,4.1,0.49,12,31,16
23-01-2005,9.5,3.3,7,4.5,4.5,0,11.8,20.9,49
24-01-2005,7.5,4.6,6.2,19.3,19.3,0,22.7,63.4,355
25-01-2005,7.6,4,5.7,3,3,0,21.7,35.6,10
26-01-2005,5.6,2.8,3.8,15.2,15.2,0,20.9,35.3,7
27-01-2005,4.5,3,3.4,7.8,7.8,0,15.5,28.1,356
28-01-2005,7.1,3.2,5.4,0,0,0,6.6,14.4,132
29-01-2005,9.4,3.8,6.7,0.2,0.2,0,24.7,40,15
30-01-2005,6.6,1.4,3.9,0,0,0,23.2,40,8
31-01-2005,7.3,-0.3,4.2,0,0,0,10.8,20.5,349
01-02-2005,7.9,2.2,4.9,0,0,0,18.8,31.7,23
02-02-2005,5.3,2.8,4.2,0,0,0,17.4,30.6,36
03-02-2005,6.8,3.2,5.1,3.8,3.8,0,8,16.6,138
04-02-2005,9.4,3.8,7.6,8.4,8.4,0,17.7,29.5,13
05-02-2005,8.2,6.1,7,10,10,0,19.5,31.7,4
06-02-2005,7.2,4.7,5.9,29.4,29.4,0,20.3,38.5,353
07-02-2005,5.2,3.5,4.4,12.2,12.2,0,19.4,37.4,360
08-02-2005,5.3,3.5,4.5,9.5,9.5,0,17.1,30.6,1
09-02-2005,5.3,1.6,3.8,13.8,12.8,0.7,27.7,44.6,4
10-02-2005,3.2,1.1,2.1,4.7,3,1.19,23.3,41,17
11-02-2005,7.1,1.4,3.9,10.2,10.2,0,19.9,35.3,8
12-02-2005,6.3,2.8,4.5,8.1,8.1,0,19.3,32,8
13-02-2005,6.3,3.3,5.4,13.9,13.9,0,14.8,34.6,42
14-02-2005,8.4,5.8,7.1,33.6,33.6,0,17.6,64.1,353
15-02-2005,6.8,4,5.1,39.7,39.7,0,17.7,56.9,333
16-02-2005,4.4,3.5,4,10.4,10.4,0,23.8,39.6,9
17-02-2005,4.4,2.4,3.6,7.8,7.8,0,22.5,37.4,3
18-02-2005,6.4,1,3.7,0,0,0,22.7,38.5,11
19-02-2005,4.8,-1.1,2.1,0,0,0,27.9,47.9,22
20-02-2005,4.8,-0.9,2.2,0,0,0,15.9,31.3,9
21-02-2005,7.4,1.4,4.4,0,0,0,10.5,17.3,182
22-02-2005,12.6,3.3,7.3,0,0,0,13.1,25.2,157
23-02-2005,16,5.5,11.9,3.3,3.3,0,11.5,19.4,1
24-02-2005,14,7.3,10.4,0,0,0,21.7,34.2,8
25-02-2005,12.7,5.1,8.5,5,5,0,28.2,47.9,17
26-02-2005,7.8,4.4,6.2,1.6,1.6,0,25.6,45,29
27-02-2005,5.1,3,4.1,5.5,5.3,0.14,18.8,28.8,0
28-02-2005,10.6,4,6.9,0,0,0,11.7,23,15
01-03-2005,11.6,5.9,8.9,1.3,1.3,0,11,20.9,33
02-03-2005,12.1,5.6,9.1,0.8,0.8,0,25,39.6,8
03-03-2005,11.5,2.8,6.8,0,0,0,20.9,35.3,340
04-03-2005,11.3,-0.4,6.7,0,0,0,22.5,38.5,338
05-03-2005,10.9,2.6,6.5,0,0,0,11.8,25.2,198
06-03-2005,14.6,4.6,8.9,0,0,0,12.5,23.4,153
07-03-2005,19.6,7.8,13.4,0,0,0,12.2,21.6,151
08-03-2005,19.3,10.7,14.7,1.3,1.3,0,15.9,25.9,157
09-03-2005,20,12.3,16.1,1,1,0,13.3,23.8,157
10-03-2005,19.7,11.4,16.1,9.9,9.9,0,33,54.4,76
11-03-2005,11.5,1.6,6.9,12.7,6.2,4.55,38.9,67,23
12-03-2005,3,1.6,2.3,3,0.1,2.1,28.4,49.3,12
13-03-2005,7.2,0.5,4.8,0,0,0,9.5,17.6,183
14-03-2005,10.4,4,7.1,0,0,0,14.4,26.3,173
15-03-2005,16.5,6.9,13.1,4,4,0,11.2,23.4,153
16-03-2005,15.5,10.4,13.3,28.1,28.1,0,12.5,29.5,308
17-03-2005,16.5,10.4,13.2,0,0,0,22.9,38.5,11
18-03-2005,13.8,6.9,10,0,0,0,19.7,32.8,23
19-03-2005,14.9,8.8,11.4,7.2,7.2,0,14.2,24.1,9
20-03-2005,12.1,9.7,11.2,9.5,9.5,0,12.6,21.2,32
21-03-2005,23.1,9.1,15.3,21.9,21.9,0,24.4,66.6,297
22-03-2005,9.8,7.8,8.7,15.7,15.7,0,28.1,47.2,6
23-03-2005,14.6,8.5,11.5,0,0,0,16.3,28.1,348
24-03-2005,14.1,6.7,10.1,0,0,0,28.8,49.3,19
25-03-2005,14.2,7.8,11.8,12.4,12.4,0,8.7,19.4,137
26-03-2005,13.1,11.1,12.4,25.6,25.6,0,10.1,32,83
27-03-2005,15,12.1,13.2,4,4,0,11.3,32.4,345
28-03-2005,19.4,13.5,15.9,2.9,2.9,0,17.1,29.2,20
29-03-2005,16.9,10.9,13.7,0.1,0.1,0,20.9,36.7,38
30-03-2005,13.8,9.5,11.3,1.7,1.7,0,16.9,30.6,42
31-03-2005,18.1,10.9,14.9,0,0,0,7.1,14.4,58
01-04-2005,18.9,13.5,16.3,0,0,0,11.4,19.1,343
02-04-2005,22.5,13.1,17.5,0,0,0,12.6,23,343
03-04-2005,23,12.5,17.5,0,0,0,19.8,33.5,13
04-04-2005,23.6,14.8,19,0,0,0,11.4,18.4,143
05-04-2005,25.5,18.2,21.8,0.5,0.5,0,25.6,45.7,186
06-04-2005,23.7,17.5,20.5,0,0,0,28.4,51.1,187
07-04-2005,27.6,19.3,23.5,0,0,0,18.9,35.3,158
08-04-2005,28.7,22.2,25.5,0.8,0.8,0,23.8,41.4,167
09-04-2005,23.8,11.8,15.4,40.4,40.4,0,30.5,66.6,344
10-04-2005,15.6,12.1,13.3,8.6,8.6,0,19.7,34.9,14
11-04-2005,13.1,11.6,12.4,12.5,12.5,0,16.3,27.7,347
12-04-2005,18.4,11.9,14.6,0,0,0,15.8,27.7,278
13-04-2005,21.1,12.2,16.8,0,0,0,10.8,16.2,210
14-04-2005,22.8,13.7,19.1,0,0,0,9.3,18,103
15-04-2005,24.6,17.2,20.7,0,0,0,10.9,17.6,13
16-04-2005,24,17.3,19.8,9.2,9.2,0,15.6,28.1,200
17-04-2005,23.2,17.1,20.2,2.5,2.5,0,14.4,26.3,176
18-04-2005,25.6,19.9,22.6,10.4,10.4,0,10.5,25.6,178
19-04-2005,23.9,16,20.4,2.6,2.6,0,19.6,36,302
20-04-2005,26,17.2,21.3,0,0,0,15.5,27.7,191
21-04-2005,29.2,20.1,24.3,0,0,0,15.6,24.8,101
22-04-2005,23.4,17,20.1,41.1,41.1,0,23.4,45.4,21
23-04-2005,21.1,15.9,18.7,0.1,0.1,0,14.4,33.1,61
24-04-2005,25.6,18.6,22.6,0,0,0,9.4,14.8,122
25-04-2005,27.2,20.6,23.8,0,0,0,13.6,18.7,26
26-04-2005,29,20.9,24.9,0,0,0,15.3,26.3,180
27-04-2005,29,22.2,25.1,0,0,0,17.7,33.5,187
28-04-2005,29.1,23.5,25.6,0.3,0.3,0,20.8,38.9,180
29-04-2005,29.9,24.5,26.1,6.4,6.4,0,25.7,42.5,187
30-04-2005,30.6,24,26.9,19.6,19.6,0,22.9,45.4,189
01-05-2005,28.4,21.2,24.5,8.3,8.3,0,20.9,35.6,356
02-05-2005,24,20.6,22.4,0,0,0,20.2,35.6,13
03-05-2005,28,21.9,25.2,16.1,16.1,0,17.3,32,149
04-05-2005,27.4,22.6,25.3,40.1,40.1,0,24.9,61.9,171
05-05-2005,26,17.7,22.3,15.1,15.1,0,25.6,45.4,325
06-05-2005,22.2,15.8,18.9,0,0,0,26.6,46.1,16
07-05-2005,25.6,18.9,22.1,3.2,3.2,0,17.2,31,206
08-05-2005,24.4,20.1,21.9,0.8,0.8,0,10,18.4,283
09-05-2005,25,19,21.9,0.5,0.5,0,13.6,24.8,77
10-05-2005,24.6,19.6,22.2,0.4,0.4,0,12,25.9,133
11-05-2005,28.1,22.1,25.2,6.7,6.7,0,19.9,32.4,87
12-05-2005,24.4,22.3,22.9,29.6,29.6,0,21,37.1,103
13-05-2005,26.9,23.4,24.9,22.2,22.2,0,12.5,36,138
14-05-2005,25.6,21.6,23.3,9.4,9.4,0,19.3,31.3,27
15-05-2005,27.9,22,24.7,17.8,17.8,0,16.9,43.9,91
16-05-2005,30,24.2,26.9,17,17,0,20.6,38.5,161
17-05-2005,27.4,20.5,24.2,13.1,13.1,0,20.8,39.6,333
18-05-2005,24,19.2,21.3,0,0,0,21,36.7,16
19-05-2005,24.7,19.9,22.1,0.6,0.6,0,14.4,27.7,47
20-05-2005,25.9,20.8,24.2,5.4,5.4,0,10.7,24.1,123
21-05-2005,24.2,21.5,22.7,15.2,15.2,0,14.1,30.2,324
22-05-2005,27,22,24.5,15,15,0,16.3,27.7,19
23-05-2005,23.1,18.9,20.5,34.4,34.4,0,26.5,43.2,37
24-05-2005,22.3,18.9,20.5,0,0,0,17.4,29.9,56
25-05-2005,25.4,19.8,22.6,1,1,0,11.3,22.7,100
26-05-2005,24.8,21.6,23,35.6,35.6,0,9.5,19.1,40
27-05-2005,27.8,21.7,24.6,0,0,0,12,26.3,63
28-05-2005,29.1,22.3,25.4,0,0,0,20.6,33.5,32
29-05-2005,29,22.5,25.7,0,0,0,15.5,27,75
30-05-2005,30.1,23.5,26.8,9.6,9.6,0,15.1,25.6,97
31-05-2005,24.9,23.5,24.1,54.3,54.3,0,15.3,37.8,151
01-06-2005,25.4,23,24.2,14.1,14.1,0,15.5,25.6,216
02-06-2005,30.1,24.1,26.9,0,0,0,7.9,15.1,333
03-06-2005,32.8,25.8,28.8,0,0,0,13.6,23.4,51
04-06-2005,33,23.8,28.5,0,0,0,13.8,25.6,88
05-06-2005,32.2,25.4,28.7,0,0,0,13.4,21.6,78
06-06-2005,31.4,24,27.4,0,0,0,23.6,34.6,33
07-06-2005,25.8,22,24.1,4.9,4.9,0,17.3,31.3,36
08-06-2005,29.2,22.6,26.3,0.2,0.2,0,9.2,19.1,159
09-06-2005,31.5,26.6,28.8,0,0,0,14.3,26.6,180
10-06-2005,31.3,23.7,26.8,40.4,40.4,0,17.3,32,344
11-06-2005,27.5,23.3,25.3,7.7,7.7,0,15.2,28.4,20
12-06-2005,28.5,23.1,25.6,0,0,0,10.9,23.8,94
13-06-2005,28.5,24.2,26.6,0.5,0.5,0,7.7,16.2,117
14-06-2005,31.5,26.9,28.6,0.5,0.5,0,13.4,19.8,27
15-06-2005,33.1,26.3,29.8,0,0,0,14.5,23.8,42
16-06-2005,33.2,25.8,29.3,0,0,0,12.7,22.3,89
17-06-2005,32.5,25.9,29,0.5,0.5,0,14.9,29.5,183
18-06-2005,26.1,24.1,25.4,18.9,18.9,0,10.2,29.9,74
19-06-2005,30,24.9,27.1,0.2,0.2,0,11.4,23.8,161
20-06-2005,28.4,23.3,25.8,0.6,0.6,0,15.6,30.2,163
21-06-2005,29.5,23.1,26.3,0,0,0,11.2,20.2,147
22-06-2005,30.1,24.5,26.7,0.1,0.1,0,11.5,22.3,173
23-06-2005,31.7,25.9,28.5,0.1,0.1,0,17.7,25.6,160
24-06-2005,30,26.2,27.8,0.4,0.4,0,17.8,32.4,167
25-06-2005,31.9,27.2,29.5,0,0,0,25.1,43.9,187
26-06-2005,32.5,27.6,29.7,4,4,0,29.4,53.6,194
27-06-2005,32.5,26.9,29.3,3.1,3.1,0,27.6,49.7,191
28-06-2005,31.1,27.5,29.1,3.2,3.2,0,15.9,32.8,190
29-06-2005,33.5,28.1,30.6,0.1,0.1,0,21.3,40,180
30-06-2005,32.6,27.4,29.9,0,0,0,28.1,51.1,184
01-07-2005,33,27.7,30.2,0,0,0,28.6,48.6,194
02-07-2005,33.6,28.2,30.5,0,0,0,26.3,46.4,201
03-07-2005,34.5,28.7,31.3,0,0,0,25.2,43.9,206
04-07-2005,35.5,29.4,32.3,0,0,0,23.7,42.5,210
05-07-2005,36.1,29.5,32.7,0,0,0,22.4,40.7,213
06-07-2005,36.5,30.1,33.1,0,0,0,18.1,36,201
07-07-2005,35.8,30.1,32.7,0,0,0,21.4,40,195
08-07-2005,34,29,31.4,1.2,1.2,0,24.9,47.9,196
09-07-2005,34.3,28.9,31.5,0,0,0,26.8,49,193
10-07-2005,35.5,29.6,32.5,0,0,0,31.6,56.2,204
11-07-2005,33,25.1,28.3,23.9,23.9,0,22.3,47.2,293
12-07-2005,27.8,24.4,26.1,49.3,49.3,0,11.5,41.4,31
13-07-2005,30.5,25.4,28.5,11,11,0,15.3,36.4,183
14-07-2005,32.8,29,30.7,6.2,6.2,0,14,32.4,161
15-07-2005,34.8,29.1,32.2,0,0,0,14.4,31,133
16-07-2005,36,30,32.9,0.2,0.2,0,9.2,20.5,91
17-07-2005,35.8,28.4,32.4,0,0,0,17.8,31,74
18-07-2005,33.9,27.1,30.1,0.6,0.6,0,23.4,40,40
19-07-2005,32.3,25.4,28.6,1.6,1.6,0,29.5,50.4,20
20-07-2005,26,24.5,25.2,16.6,16.6,0,28.4,46.4,41
21-07-2005,27.6,24.9,26.1,10.5,10.5,0,20.3,34.2,137
22-07-2005,31.4,25.9,28.2,7.5,7.5,0,15.6,34.9,147
23-07-2005,32.3,28.2,30.1,0.5,0.5,0,14.2,29.9,144
24-07-2005,34.3,29.4,31.9,0.3,0.3,0,9.6,16.2,3
25-07-2005,34.6,28.5,31.3,1,1,0,15.7,27.4,6
26-07-2005,33.8,29,30.8,3.8,3.8,0,8.5,20.5,88
27-07-2005,34.8,28.9,31.8,0.5,0.5,0,13.2,28.8,176
28-07-2005,35.4,27.9,31.5,0,0,0,16.3,32.4,189
29-07-2005,35.8,30.1,32.7,0,0,0,14.6,25.9,156
30-07-2005,34.4,28.4,31.2,0,0,0,18.8,37.1,187
31-07-2005,34.8,28.6,31.7,0,0,0,22.8,41,202
